country,year_week,new_cases,sum_newcases,country_code,number_sequenced,sum_number_sequenced,sum_sequenced_pct,pct_sequenced_week,new
Slovakia,2020-53,48297.0,293829.0,SK,11,170,0.057856780644524534,0.02277574176449883,2021-01-04
Slovakia,2021-01,43681.0,337510.0,SK,52,222,0.06577582886432995,0.11904489366085941,2021-01-04
Slovakia,2021-02,31187.0,368697.0,SK,10,232,0.06292429827202282,0.032064642318914933,2021-01-11
Slovakia,2021-03,36331.0,405028.0,SK,20,252,0.062217920736344155,0.05504940684264127,2021-01-18
Slovakia,2021-04,33822.0,438850.0,SK,20,272,0.06198017545858494,0.059133108627520546,2021-01-25
Slovakia,2021-05,38406.0,477256.0,SK,97,369,0.07731699549088959,0.25256470343175547,2021-02-01
Slovakia,2021-06,36702.0,513958.0,SK,10,379,0.0737414341249674,0.02724647158193014,2021-02-08
Slovakia,2021-07,38608.0,552566.0,SK,52,431,0.07799973215869235,0.13468711147948612,2021-02-15
Slovakia,2021-08,39055.0,591621.0,SK,57,488,0.08248523970582518,0.14594802202022789,2021-02-22
Slovakia,2021-09,34284.0,625905.0,SK,380,868,0.1386791925292177,1.108388752770972,2021-03-01
Slovakia,2021-10,29293.0,655198.0,SK,209,1077,0.1643777911409986,0.7134810364250845,2021-03-08
Slovakia,2021-11,24057.0,679255.0,SK,341,1418,0.2087581247101604,1.417466849565615,2021-03-15
Slovakia,2021-12,19715.0,698970.0,SK,311,1729,0.24736397842539737,1.5774790768450417,2021-03-22
Slovakia,2021-13,13835.0,712805.0,SK,346,2075,0.2911034574673298,2.500903505601735,2021-03-29
Slovakia,2021-14,13529.0,726334.0,SK,345,2420,0.3331800521523156,2.550077611057728,2021-04-05
Slovakia,2021-15,10023.0,736357.0,SK,245,2665,0.36191684196660046,2.444377930759254,2021-04-12
Slovakia,2021-16,8573.0,744930.0,SK,181,2846,0.3820493200703422,2.111279598740231,2021-04-19
Slovakia,2021-17,6984.0,751914.0,SK,146,2992,0.3979178469878204,2.0904925544100803,2021-04-26
Slovakia,2021-18,5223.0,757137.0,SK,163,3155,0.4167013367461899,3.1208117939881292,2021-05-03
Slovakia,2021-19,3763.0,760900.0,SK,174,3329,0.437508213957156,4.62397023651342,2021-05-10
Slovakia,2021-20,2547.0,763447.0,SK,392,3721,0.48739467179778034,15.390655673341186,2021-05-17
Slovakia,2021-21,1991.0,765438.0,SK,291,4012,0.5241443461129445,14.61577096936213,2021-05-24
Slovakia,2021-22,1509.0,766947.0,SK,219,4231,0.5516678466699785,14.512922465208748,2021-05-31
Slovakia,2021-23,1036.0,767983.0,SK,136,4367,0.5686323785812967,13.127413127413128,2021-06-07
Slovakia,2021-24,604.0,768587.0,SK,86,4453,0.579374878836098,14.23841059602649,2021-06-14
Slovakia,2021-25,444.0,769031.0,SK,68,4521,0.5878826731302119,15.315315315315315,2021-06-21
Slovakia,2021-26,236.0,769267.0,SK,3,4524,0.5880923008526299,1.271186440677966,2021-06-28
Slovakia,2021-27,298.0,769565.0,SK,0,4524,0.5878645728430997,0.0,2021-07-05
Slovakia,2021-28,280.0,769845.0,SK,0,4524,0.5876507608674474,0.0,2021-07-12
Slovenia,2020-40,1148.0,1148.0,SI,97,97,8.449477351916377,8.449477351916377,2020-10-05
Slovenia,2020-41,2167.0,3315.0,SI,232,329,9.924585218702866,10.70604522381172,2020-10-12
Slovenia,2020-42,4479.0,7794.0,SI,101,430,5.517064408519374,2.254967626702389,2020-10-19
Slovenia,2020-43,9806.0,17600.0,SI,21,451,2.5625,0.2141545992249643,2020-10-26
Slovenia,2020-44,12699.0,30299.0,SI,103,554,1.8284431829433314,0.8110874872037168,2020-11-02
Slovenia,2020-45,9512.0,39811.0,SI,59,613,1.5397754389490341,0.62026913372582,2020-11-09
Slovenia,2020-46,9881.0,49692.0,SI,41,654,1.3161072204781454,0.4149377593360996,2020-11-16
Slovenia,2020-47,10266.0,59958.0,SI,34,688,1.1474698955935823,0.3311903370348724,2020-11-23
Slovenia,2020-48,10073.0,70031.0,SI,51,739,1.0552469620596594,0.5063039809391442,2020-11-30
Slovenia,2020-49,10424.0,80455.0,SI,27,766,0.9520850164688335,0.25901765157329243,2020-12-07
Slovenia,2020-50,10509.0,90964.0,SI,24,790,0.8684754408337364,0.22837567799029404,2020-12-14
Slovenia,2020-51,9585.0,100549.0,SI,54,844,0.8393917393509632,0.5633802816901409,2020-12-21
Slovenia,2020-52,9428.0,109977.0,SI,40,884,0.8038044318357475,0.42426813746287656,2020-12-28
Slovenia,2020-53,10531.0,120508.0,SI,94,978,0.8115643774687158,0.8926027917576679,2021-01-04
Slovenia,2021-01,13855.0,134363.0,SI,113,1091,0.8119794884008247,0.8155900396968604,2021-01-04
Slovenia,2021-02,9721.0,144084.0,SI,101,1192,0.8272951889175758,1.0389877584610636,2021-01-11
Slovenia,2021-03,8705.0,152789.0,SI,187,1379,0.9025518852796994,2.1481906950028717,2021-01-18
Slovenia,2021-04,8334.0,161123.0,SI,834,2213,1.3734848531866959,10.007199424046076,2021-01-25
Slovenia,2021-05,7527.0,168650.0,SI,597,2810,1.6661725466943373,7.931446791550418,2021-02-01
Slovenia,2021-06,5482.0,174132.0,SI,486,3296,1.8928169434681736,8.865377599416272,2021-02-08
Slovenia,2021-07,5285.0,179417.0,SI,531,3827,2.1330197249981886,10.047303689687796,2021-02-15
Slovenia,2021-08,5557.0,184974.0,SI,675,4502,2.433855568890763,12.146841821126507,2021-02-22
Slovenia,2021-09,5357.0,190331.0,SI,632,5134,2.6974060977980465,11.797647937278327,2021-03-01
Slovenia,2021-10,4898.0,195229.0,SI,517,5651,2.894549477792746,10.55532870559412,2021-03-08
Slovenia,2021-11,5738.0,200967.0,SI,767,6418,3.193559141550603,13.367026838619728,2021-03-15
Slovenia,2021-12,6648.0,207615.0,SI,1003,7421,3.574404546877634,15.087244283995187,2021-03-22
Slovenia,2021-13,7460.0,215075.0,SI,618,8039,3.737765895617808,8.284182305630027,2021-03-29
Slovenia,2021-14,6362.0,221437.0,SI,971,9010,4.068877378215926,15.262496070418107,2021-04-05
Slovenia,2021-15,5526.0,226963.0,SI,1026,10036,4.4218661191471735,18.566775244299674,2021-04-12
Slovenia,2021-16,4906.0,231869.0,SI,965,11001,4.744489345276859,19.669792091316754,2021-04-19
Slovenia,2021-17,4664.0,236533.0,SI,902,11903,5.032278794079473,19.339622641509433,2021-04-26
Slovenia,2021-18,4348.0,240881.0,SI,535,12438,5.163545485115057,12.304507819687213,2021-05-03
Slovenia,2021-19,3193.0,244074.0,SI,644,13082,5.359849881593287,20.169119949890383,2021-05-10
Slovenia,2021-20,2349.0,246423.0,SI,356,13438,5.453224739573822,15.155385270327798,2021-05-17
Slovenia,2021-21,1949.0,248372.0,SI,312,13750,5.536050762565829,16.008209338122114,2021-05-24
Slovenia,2021-22,1710.0,250082.0,SI,311,14061,5.622555801697043,18.18713450292398,2021-05-31
Slovenia,2021-23,1035.0,251117.0,SI,255,14316,5.700928252567528,24.63768115942029,2021-06-07
Slovenia,2021-24,599.0,251716.0,SI,85,14401,5.72113016256416,14.190317195325543,2021-06-14
Slovenia,2021-25,222.0,251938.0,SI,4,14405,5.717676571219903,1.8018018018018018,2021-06-21
Slovenia,2021-26,189.0,252127.0,SI,0,14405,5.713390473848497,0.0,2021-06-28
Slovenia,2021-27,482.0,252609.0,SI,0,14405,5.702488826605545,0.0,2021-07-05
Slovenia,2021-28,327.0,252936.0,SI,0,14405,5.695116551222443,0.0,2021-07-12
Spain,2020-40,65146.0,65146.0,ES,259,259,0.3975685383599914,0.3975685383599914,2020-10-05
Spain,2020-41,75556.0,140702.0,ES,242,501,0.356071697630453,0.3202922335750966,2020-10-12
Spain,2020-42,85481.0,226183.0,ES,378,879,0.38862337134090535,0.4422035306091412,2020-10-19
Spain,2020-43,123871.0,350054.0,ES,217,1096,0.31309455112639767,0.1751822460462901,2020-10-26
Spain,2020-44,142377.0,492431.0,ES,153,1249,0.2536395962073874,0.1074611770159506,2020-11-02
Spain,2020-45,140521.0,632952.0,ES,194,1443,0.22797937284343836,0.13805765686267532,2020-11-09
Spain,2020-46,115646.0,748598.0,ES,196,1639,0.21894261005239127,0.16948273178492987,2020-11-16
Spain,2020-47,85752.0,834350.0,ES,198,1837,0.22017139090309823,0.23089840470193115,2020-11-23
Spain,2020-48,65571.0,899921.0,ES,141,1978,0.21979707107623891,0.21503408519009928,2020-11-30
Spain,2020-49,54141.0,954062.0,ES,313,2291,0.24013114451681336,0.5781200938290759,2020-12-07
Spain,2020-50,49556.0,1003618.0,ES,417,2708,0.26982377757274184,0.8414722737912664,2020-12-14
Spain,2020-51,67365.0,1070983.0,ES,509,3217,0.30037825063516416,0.7555852445632004,2020-12-21
Spain,2020-52,60164.0,1131147.0,ES,366,3583,0.31675812250750784,0.6083372116215677,2020-12-28
Spain,2020-53,79431.0,1210578.0,ES,659,4242,0.35041112592497137,0.8296508919691304,2021-01-04
Spain,2021-01,152938.0,1363516.0,ES,608,4850,0.35569806294902295,0.397546718277995,2021-01-04
Spain,2021-02,224669.0,1588185.0,ES,1008,5858,0.3688487172464165,0.4486600287534106,2021-01-11
Spain,2021-03,256931.0,1845116.0,ES,1503,7361,0.3989451069743041,0.5849819601371574,2021-01-18
Spain,2021-04,229423.0,2074539.0,ES,1477,8838,0.4260223596664126,0.643788983667723,2021-01-25
Spain,2021-05,166280.0,2240819.0,ES,1472,10310,0.4600996332144631,0.8852537887899928,2021-02-01
Spain,2021-06,97201.0,2338020.0,ES,1195,11505,0.49208304462750535,1.2294112200491765,2021-02-08
Spain,2021-07,67685.0,2405705.0,ES,1350,12855,0.5343547941247991,1.994533500775652,2021-02-15
Spain,2021-08,51494.0,2457199.0,ES,1195,14050,0.5717892608616559,2.320658717520488,2021-02-22
Spain,2021-09,35303.0,2492502.0,ES,1287,15337,0.6153254841921892,3.64558252839702,2021-03-01
Spain,2021-10,34092.0,2526594.0,ES,1265,16602,0.6570901379485584,3.7105479291329346,2021-03-08
Spain,2021-11,33741.0,2560335.0,ES,1075,17677,0.6904174649020538,3.186034794463709,2021-03-15
Spain,2021-12,42022.0,2602357.0,ES,1391,19068,0.7327203761820534,3.310170862881348,2021-03-22
Spain,2021-13,40500.0,2642857.0,ES,1331,20399,0.771854095775897,3.28641975308642,2021-03-29
Spain,2021-14,58931.0,2701788.0,ES,1300,21699,0.8031348129460935,2.2059696933702124,2021-04-05
Spain,2021-15,58098.0,2759886.0,ES,1543,23242,0.8421362331632538,2.6558573444869014,2021-04-12
Spain,2021-16,60115.0,2820001.0,ES,1091,24333,0.862872034442541,1.8148548615154287,2021-04-19
Spain,2021-17,51961.0,2871962.0,ES,1421,25754,0.8967388844281365,2.73474336521622,2021-04-26
Spain,2021-18,40962.0,2912924.0,ES,1491,27245,0.9353144812566342,3.6399589863776183,2021-05-03
Spain,2021-19,34468.0,2947392.0,ES,1266,28511,0.9673297613619091,3.672972032029709,2021-05-10
Spain,2021-20,31660.0,2979052.0,ES,896,29407,0.987126105888719,2.8300694883133293,2021-05-17
Spain,2021-21,30870.0,3009922.0,ES,962,30369,1.0089630229620568,3.1162941367023,2021-05-24
Spain,2021-22,29133.0,3039055.0,ES,944,31313,1.03035318544745,3.240311674046614,2021-05-31
Spain,2021-23,34244.0,3073299.0,ES,765,32078,1.0437643717711813,2.2339679943931783,2021-06-07
Spain,2021-24,22884.0,3096183.0,ES,670,32748,1.0576894195207454,2.9278098234574377,2021-06-14
Spain,2021-25,27991.0,3124174.0,ES,530,33278,1.0651775477294159,1.8934657568504163,2021-06-21
Spain,2021-26,73833.0,3198007.0,ES,321,33599,1.0506230911939842,0.4347649425053838,2021-06-28
Spain,2021-27,104649.0,3302656.0,ES,32,33631,1.018301633594295,0.030578409731578896,2021-07-05
Spain,2021-28,190726.0,3493382.0,ES,0,33631,0.9627060539042108,0.0,2021-07-12
Sweden,2020-40,3638.0,3638.0,SE,19,19,0.5222649807586586,0.5222649807586586,2020-10-05
Sweden,2020-41,4541.0,8179.0,SE,24,43,0.5257366426213473,0.5285179475886369,2020-10-12
Sweden,2020-42,5754.0,13933.0,SE,12,55,0.39474628579631094,0.20855057351407716,2020-10-19
Sweden,2020-43,9453.0,23386.0,SE,28,83,0.3549131959291884,0.2962022638315879,2020-10-26
Sweden,2020-44,18974.0,42360.0,SE,59,142,0.3352219074598678,0.31095182881838307,2020-11-02
Sweden,2020-45,27561.0,69921.0,SE,60,202,0.2888974700018592,0.21769892239033417,2020-11-09
Sweden,2020-46,30138.0,100059.0,SE,59,261,0.26084610080052767,0.19576614241157342,2020-11-16
Sweden,2020-47,33277.0,133336.0,SE,45,306,0.22949541009179816,0.13522853622622233,2020-11-23
Sweden,2020-48,35163.0,168499.0,SE,79,385,0.22848800289615961,0.224667974859938,2020-11-30
Sweden,2020-49,37139.0,205638.0,SE,60,445,0.21639969266380726,0.16155523842860606,2020-12-07
Sweden,2020-50,43383.0,249021.0,SE,63,508,0.2039988595339349,0.14521817301708043,2020-12-14
Sweden,2020-51,47803.0,296824.0,SE,109,617,0.20786728835943186,0.22801916197728175,2020-12-21
Sweden,2020-52,39065.0,335889.0,SE,251,868,0.2584187037979809,0.6425188787917573,2020-12-28
Sweden,2020-53,41217.0,377106.0,SE,280,1148,0.304423689890906,0.6793313438629691,2021-01-04
Sweden,2021-01,37121.0,414227.0,SE,287,1435,0.34642840761225124,0.7731472751272864,2021-01-04
Sweden,2021-02,26412.0,440639.0,SE,1020,2455,0.5571454183583386,3.861880963198546,2021-01-11
Sweden,2021-03,23003.0,463642.0,SE,1078,3533,0.7620103441879726,4.6863452593140025,2021-01-18
Sweden,2021-04,20328.0,483970.0,SE,2073,5606,1.158336260512015,10.19775678866588,2021-01-25
Sweden,2021-05,19559.0,503529.0,SE,3190,8796,1.746870587394172,16.309627281558363,2021-02-01
Sweden,2021-06,21682.0,525211.0,SE,4254,13050,2.484715666655877,19.619961258186514,2021-02-08
Sweden,2021-07,24256.0,549467.0,SE,4715,17765,3.2331331999919923,19.43848944591029,2021-02-15
Sweden,2021-08,26975.0,576442.0,SE,5743,23508,4.078120608838357,21.290083410565337,2021-02-22
Sweden,2021-09,24925.0,601367.0,SE,4982,28490,4.7375396388561395,19.987963891675026,2021-03-01
Sweden,2021-10,28559.0,629926.0,SE,6364,34854,5.533030863942749,22.283693406631883,2021-03-08
Sweden,2021-11,33035.0,662961.0,SE,5802,40656,6.132487431387367,17.56319055547147,2021-03-15
Sweden,2021-12,37888.0,700849.0,SE,6132,46788,6.675903083260446,16.18454391891892,2021-03-22
Sweden,2021-13,38397.0,739246.0,SE,3342,50130,6.781233851789526,8.703804984764435,2021-03-29
Sweden,2021-14,41156.0,780402.0,SE,2640,52770,6.76189963634127,6.414617552726212,2021-04-05
Sweden,2021-15,41043.0,821445.0,SE,2626,55396,6.743725995045317,6.398167775260093,2021-04-12
Sweden,2021-16,36034.0,857479.0,SE,2745,58141,6.780457597212293,7.61780540600544,2021-04-19
Sweden,2021-17,35307.0,892786.0,SE,2524,60665,6.7950214273073275,7.148724049055428,2021-04-26
Sweden,2021-18,33684.0,926470.0,SE,2939,63604,6.8651980096495295,8.725210782567391,2021-05-03
Sweden,2021-19,25915.0,952385.0,SE,2152,65756,6.90435065650971,8.30407100135057,2021-05-10
Sweden,2021-20,18177.0,970562.0,SE,1884,67640,6.969158075424342,10.364746657864334,2021-05-17
Sweden,2021-21,7973.0,978535.0,SE,747,68387,6.98871271850266,9.369120782641415,2021-05-24
Sweden,2021-22,9104.0,987639.0,SE,1163,69550,7.042046739750051,12.774604569420035,2021-05-31
Sweden,2021-23,4396.0,992035.0,SE,1967,71517,7.209120645944951,44.745222929936304,2021-06-07
Sweden,2021-24,2840.0,994875.0,SE,1577,73094,7.347053649956025,55.528169014084504,2021-06-14
Sweden,2021-25,1980.0,996855.0,SE,695,73789,7.402179855646007,35.101010101010104,2021-06-21
Sweden,2021-26,1864.0,998719.0,SE,164,73953,7.4047855302642684,8.798283261802576,2021-06-28
Sweden,2021-27,1508.0,1000227.0,SE,1,73954,7.393721625191081,0.06631299734748011,2021-07-05
Sweden,2021-28,1858.0,1002085.0,SE,0,73954,7.380012673575595,0.0,2021-07-12
